2022 07-06, 02:26, 0.94 ms , 948.27 Mbps , 561.60 Mbps ,
2022 07-06, 02:57, 0.96 ms , 948.01 Mbps , 274.08 Mbps ,
2022 07-06, 03:27, 0.83 ms , 947.96 Mbps , 64.98 Mbps ,
2022 07-06, 03:57, 0.71 ms , 948.09 Mbps , 852.94 Mbps ,
2022 07-06, 04:28, 0.72 ms , 944.49 Mbps , 3.65 Mbps ,
2022 07-06, 04:58, 0.89 ms , 947.33 Mbps , 422.16 Mbps ,
2022 07-06, 05:28, 0.89 ms , 949.82 Mbps , 28.42 Mbps ,
2022 07-06, 05:59, 0.77 ms , 951.06 Mbps , 52.06 Mbps ,
2022 07-06, 06:29, 0.81 ms , 948.52 Mbps , 194.69 Mbps ,
2022 07-06, 06:59, 0.69 ms , 952.21 Mbps , 209.22 Mbps ,
2022 07-06, 07:29, 0.95 ms , 951.46 Mbps , 470.17 Mbps ,
2022 07-06, 08:00, 0.74 ms , 949.08 Mbps , 2.23 Mbps ,
2022 07-06, 08:30, 0.91 ms , 946.90 Mbps , 795.92 Mbps ,
2022 07-06, 09:00, 0.96 ms , 948.65 Mbps , 227.21 Mbps ,
2022 07-06, 09:31, 0.87 ms , 949.38 Mbps , 300.53 Mbps ,
2022 07-06, 10:01, 0.97 ms , 945.97 Mbps , 948.81 Mbps ,
2022 07-06, 10:31, 0.87 ms , 947.30 Mbps , 933.42 Mbps ,
2022 07-06, 11:01, 0.86 ms , 947.36 Mbps , 1.93 Mbps ,
2022 07-06, 11:32, 0.81 ms , 946.66 Mbps , 19.41 Mbps ,
2022 07-06, 12:02, 0.89 ms , 944.54 Mbps , 0.66 Mbps ,
2022 07-06, 12:32, 0.85 ms , 949.46 Mbps , 99.12 Mbps ,
2022 07-06, 13:02, 0.72 ms , FAILED ,
2022 07-06, 13:33, 0.95 ms , 12.35 Mbps , 948.33 Mbps ,
2022 07-06, 14:03, 0.86 ms , FAILED ,
2022 07-06, 14:33, 0.74 ms , FAILED ,
2022 07-06, 15:03, 0.92 ms , FAILED ,
2022 07-06, 15:34, 0.82 ms , FAILED ,
2022 07-06, 16:04, 0.96 ms , FAILED ,
2022 07-06, 16:34,
2022 07-06, 17:04,
2022 07-06, 17:35,
2022 07-06, 18:05,
2022 07-06, 18:35,
2022 07-06, 19:05,
2022 07-06, 19:36,
2022 07-06, 20:06,
2022 07-06, 20:36,
2022 07-06, 21:06,
2022 07-06, 21:36,
2022 07-06, 22:06,
2022 07-06, 22:37,
2022 07-06, 23:07,
2022 07-06, 23:37,
2022 07-06, 23:55,
2022 07-07, 00:25,
2022 07-07, 00:55,
2022 07-07, 01:25,
2022 07-07, 01:55,
2022 07-07, 02:26,
2022 07-07, 02:56,
2022 07-07, 03:26,
2022 07-07, 03:56,
2022 07-07, 04:26,
2022 07-07, 04:56,
2022 07-07, 05:27,
2022 07-07, 05:57,
2022 07-07, 06:27,
2022 07-07, 06:57,
2022 07-07, 07:27,
2022 07-07, 07:57,
2022 07-07, 08:28,
2022 07-07, 08:58,
2022 07-07, 09:28,
2022 07-07, 09:58,
2022 07-07, 10:28,
2022 07-07, 10:58,
2022 07-07, 11:29, 0.87 ms , 10.17 Mbps , 948.06 Mbps ,
2022 07-07, 12:00, 0.85 ms , FAILED ,
2022 07-07, 12:30, 0.88 ms , 9.52 Mbps , 948.13 Mbps ,
2022 07-07, 13:00, 0.95 ms , 14.46 Mbps , 948.39 Mbps ,
2022 07-07, 13:31, 0.57 ms , 34.54 Mbps , 948.22 Mbps ,
2022 07-07, 14:01, 0.89 ms , FAILED ,
2022 07-07, 14:31, 0.75 ms , 17.29 Mbps , 948.26 Mbps ,
2022 07-07, 15:01, 0.95 ms , FAILED ,
2022 07-07, 15:32,
2022 07-07, 16:02,
2022 07-07, 16:32,
2022 07-07, 17:02,
2022 07-07, 17:32, 0.84 ms , 947.22 Mbps , 44.10 Mbps ,
2022 07-07, 18:03,
2022 07-07, 18:33, 0.90 ms , 902.70 Mbps , 947.17 Mbps ,
2022 07-07, 19:03, 0.90 ms , 840.80 Mbps , 25.97 Mbps ,
2022 07-07, 19:33, 0.94 ms , 796.75 Mbps , 1.62 Mbps ,
2022 07-07, 20:04, 0.81 ms , 98.06 Mbps , 0.31 Mbps ,
2022 07-07, 20:34, 0.65 ms , 789.39 Mbps , 0.38 Mbps ,
2022 07-07, 21:05, 0.79 ms , 824.34 Mbps , 0.21 Mbps ,
2022 07-07, 21:35, 0.82 ms , 810.31 Mbps , FAILED ,
2022 07-07, 22:05, 0.81 ms , 838.11 Mbps , FAILED ,
2022 07-07, 22:36, 0.85 ms , 896.03 Mbps , 0.15 Mbps ,
2022 07-07, 23:06, 0.85 ms , 863.20 Mbps , 0.05 Mbps ,
2022 07-07, 23:36, 0.90 ms , 845.13 Mbps , 0.17 Mbps ,
2022 07-07, 23:55, 0.68 ms , 857.52 Mbps , 0.17 Mbps ,
2022 07-08, 00:25,
2022 07-08, 00:55, 0.79 ms , 887.02 Mbps , 0.21 Mbps ,
2022 07-08, 01:26, 0.92 ms , 845.85 Mbps , 0.17 Mbps ,
2022 07-08, 01:56, 0.94 ms , 895.68 Mbps , FAILED ,
2022 07-08, 02:26, 0.70 ms , 895.45 Mbps , 0.16 Mbps ,
2022 07-08, 02:57, 0.83 ms , 848.46 Mbps , 0.14 Mbps ,
2022 07-08, 03:27, 0.87 ms , 850.28 Mbps , 0.09 Mbps ,
2022 07-08, 03:58, 0.88 ms , 882.30 Mbps , FAILED ,
2022 07-08, 04:28, 0.87 ms , 845.73 Mbps , FAILED ,
2022 07-08, 04:58, 0.98 ms , 846.12 Mbps , FAILED ,
2022 07-08, 05:29, 0.88 ms , 892.23 Mbps , FAILED ,
2022 07-08, 05:59, 0.88 ms , 829.30 Mbps , FAILED ,
2022 07-08, 06:29, 0.96 ms , 833.86 Mbps , FAILED ,
2022 07-08, 07:00, 0.67 ms , 881.22 Mbps , 0.08 Mbps ,
2022 07-08, 07:30, 0.72 ms , 834.03 Mbps , 0.09 Mbps ,
2022 07-08, 08:00, 0.96 ms , 700.00 Mbps , FAILED ,
2022 07-08, 08:31, 0.89 ms , 855.84 Mbps , FAILED ,
2022 07-08, 09:01, 0.62 ms , 825.08 Mbps , FAILED ,
2022 07-08, 09:31,
2022 07-08, 10:02,
2022 07-08, 10:32,
2022 07-08, 11:02, 0.82 ms , 947.44 Mbps , 207.57 Mbps ,
2022 07-08, 11:32, 0.92 ms , 951.11 Mbps , 234.75 Mbps ,
2022 07-08, 12:02, 0.88 ms , 946.02 Mbps , 152.97 Mbps ,
2022 07-08, 12:33, 0.90 ms , 951.16 Mbps , 949.06 Mbps ,
2022 07-08, 13:03, 0.82 ms , 948.40 Mbps , 948.92 Mbps ,
2022 07-08, 13:33, 0.84 ms , 950.94 Mbps , 948.15 Mbps ,
2022 07-08, 14:03, 0.87 ms , 948.79 Mbps , 948.87 Mbps ,
